data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7740588,104,MMR12871,12871,28-Feb-21,2021,1,Protests,Protest with intervention,Protesters (Myanmar),,6,Police Forces of Myanmar (2021-),,1,16,Southeast Asia,Myanmar,Chin,Hakha,Hakha,Hakha,22.65,93.6167,1,Chinland Guardian,Subnational,"On 28 February 2021, in Hakha town (Hakha Township, Hakha District, Chin State), locals held a protest against Myanmar military coup and in support of the civil disobedience movement. Myanmar police intervened and dispersed protesters using water cannons. Protesters continued protesting after the intervention. [size=no report]",0,1615331304,MMR
7740589,104,MMR12817,12817,28-Feb-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Chin,Hakha,Thantlang,Thantlang,22.6984,93.4278,1,Chinland Guardian,Subnational,"On 28 February 2021, in Thantlang town (Thantlang Township, Hakha District, Chin State), locals held a 'Prayer for Myanmar' service against Myanmar military coup and in support of the civil disobedience movement. [size=no report]",0,1615331304,MMR
7740590,104,MMR12812,12812,28-Feb-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Chin,Mindat,Mindat,Mindat,21.3717,93.9736,2,Chinland Guardian,Subnational,"On 28 February 2021, in Suntui village (Mindat Township, Mindat District, Chin State) (coded as Mindat), locals held a protest against the Myanmar military coup and in support of the civil disobedience movement. [size=no report]",0,1615331304,MMR
7787438,104,MMR12811,12811,28-Feb-21,2021,1,Protests,Protest with intervention,Protesters (Myanmar),,6,Police Forces of Myanmar (2021-),,1,16,Southeast Asia,Myanmar,Chin,Matupi,Matupi,Matupi,21.6047,93.4409,1,Chinland Guardian,Subnational,"On 28 February 2021, in Matupi town (Matupi Township, Mindat District, Chin State), locals held a protest against the Myanmar military coup and in support of the civil disobedience movement. Riot police reportedly fired either live rounds or rubber bullets. No injury reported. [size=no report]",0,1618489293,MMR
7740591,104,MMR12816,12816,28-Feb-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Chin,Falam,Tedim,Tedim,23.3758,93.6539,1,Chinland Guardian,Subnational,"On 28 February 2021, in Tedim town (Tedim Township, Falam District, Chin State), locals held a protest against the Myanmar military coup and in support of the civil disobedience movement. [size=no report]",0,1615331304,MMR
7740598,104,MMR12874,12874,28-Feb-21,2021,1,Protests,Protest with intervention,Protesters (Myanmar),,6,Police Forces of Myanmar (2021-),,1,16,Southeast Asia,Myanmar,Ayeyarwady,Hinthada,Ingapu,Ingapu,17.8098,95.2692,1,Democratic Voice of Burma,National,"On 28 February 2021, in Ingapu town (Ingapu Township, Hinthada District, Ayeyarwady Region), locals held a protest against the Myanmar military coup and in support of the civil disobedience movement. Police intervened and arrested 19 people. One of them was later released on bail while 18 others were charged under Section 505(a) of the Penal Code. [size=no report]",0,1615331304,MMR
7740860,104,MMR12624,12624,28-Feb-21,2021,1,Protests,Protest with intervention,Protesters (Myanmar),Students (Myanmar),6,Police Forces of Myanmar (2021-),,1,16,Southeast Asia,Myanmar,Yangon,Yangon-East,Mingalartaungnyunt,Mingalar Taung Nyunt,16.7889,96.1679,2,Democratic Voice of Burma,National,"On 28 February 2021, near Mingalar Market in Mingalar Taung Nyunt Township (Yangon-east District, Yangon Region), locals including students held a protest against the Myanmar military coup and in support of the civil disobedience movement. The Myanmar police blocked protesters and dispersed them with tear gas. [size=no report]",0,1618489295,MMR
7740606,104,MMR13042,13042,28-Feb-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),Kayin Ethnic Group (Myanmar); Kayah Ethnic Group (Myanmar); Pa-Oh Ethnic Group (Myanmar),6,,,0,60,Southeast Asia,Myanmar,Bago-East,Taungoo,Htantabin,Htantabin,18.7432,96.5381,1,Democratic Voice of Burma,National,"On 28 February 2021, in Htantabin town (Htantabin Township, Taungoo District, Bago Region), thousands of Kayin, Kayah and Pa-Oh ethnic people held a protest against the Myanmar military coup and in support of the civil disobedience movement. [size=thousands]",0,1618489295,MMR
7740864,104,MMR12551,12551,28-Feb-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),Teachers (Myanmar); Students (Myanmar); Labour Group (Myanmar),6,,,0,60,Southeast Asia,Myanmar,Mandalay,Mandalay,Chanayethazan,Chanayethazan,21.9753,96.0946,2,Democratic Voice of Burma,National,"On 28 February 2021, in Chanayethazan township (Mandalay District, Mandalay Region), tens of thousands of people including teachers, students, engineers and workers locals held a general protest against the Myanmar military coup and in support of the civil disobedience movement [size=tens of thousands]",0,1615331305,MMR
7740866,104,MMR12858,12858,28-Feb-21,2021,1,Protests,Protest with intervention,Protesters (Myanmar),,6,Police Forces of Myanmar (2021-),,1,16,Southeast Asia,Myanmar,Shan-North,Lashio,Lashio,Lashio,22.9359,97.7498,1,Democratic Voice of Burma,National,"On 28 February 2021, in Lashio town, Lashio township (Lashio District, Shan State), locals held a sit-in protest in front of Lashio's No. 1 police station to demand the release of demonstrators who had been detained for joining protests against the Myanmar military coup and in support of the civil disobedience movement. Police cracked down on protesters and arrested one man. [size=no report]",0,1618489296,MMR
7740873,104,MMR12616,12616,28-Feb-21,2021,1,Protests,Protest with intervention,Protesters (Myanmar),,6,Police Forces of Myanmar (2021-),,1,16,Southeast Asia,Myanmar,Tanintharyi,Kawthoung,Kawthoung,Kawthoung,9.9824,98.5503,1,Democratic Voice of Burma,National,"On 28 February 2021, in Kawthoung town (Kawthoung Township, Kawthoung District, Tanintharyi Region), locals held a protest march against the military coup and in support of the civil disobedience movement. The Myanmar police intervened with stun grenades and smoke bombs. Four protesters were injured (not life-threatening) and at least 5 protesters were arrested. [size=no report]",0,1615331305,MMR
7740876,104,MMR12814,12814,28-Feb-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Yangon,Yangon-North,Taikkyi,Okekan,17.497,95.8607,1,Democratic Voice of Burma,National,"On 28 February 2021, in Okekan town, Taikkyi township (Yangon (North) District, Yangon Region), more than 10,000 locals held a protest march against the Myanmar military coup and in support of the civil disobedience movement. [size=more than 10,000]",0,1618489297,MMR
7740622,104,MMR13051,13051,28-Feb-21,2021,1,Protests,Protest with intervention,Protesters (Myanmar),Teachers (Myanmar); Government of Myanmar (2016-); Civilians (Myanmar); Journalists (Myanmar),6,Police Forces of Myanmar (2021-),,1,16,Southeast Asia,Myanmar,Ayeyarwady,Pathein,Pathein,Pathein,16.7792,94.7321,1,Democratic Voice of Burma,National,"On 28 February 2021, in Pathein town (Pathein Township, Pathein District, Ayeyarwady Region), tens of thousands of locals including teachers and civil servants held a protest against the military coup and in support of the civil disobedience movement. The Myanmar police intervened with rubber bullets and tear gas, and arrested more than 20 protesters including teachers. Some protesters were injured. A journalist was also arrested while he was reporting on the protests. He remained detained in Pathein Prison as of 1 March 2021. [size=tens of thousands]",0,1615331304,MMR
7740879,104,MMR12583,12583,28-Feb-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Yangon,Yangon-East,Thaketa,Thaketa,16.793,96.203,1,Democratic Voice of Burma,National,"On 28 February 2021, in Thaketa township (Yangon-east District, Yangon Region), thousands of local people held a protest against the Myanmar military coup and in support of the civil disobedience movement. The protesters reportedly forced a woman to leave their ward because a woman reported the location of protest police and the Myanmar military. This week, protesters in many cities across the country marched with different protest columns from different locations. [size=thousands]",0,1618489297,MMR
7740880,104,MMR12603,12603,28-Feb-21,2021,1,Protests,Protest with intervention,Protesters (Myanmar),Students (Myanmar),6,Police Forces of Myanmar (2021-),,1,16,Southeast Asia,Myanmar,Yangon,Yangon-North,Insein,Insein,16.9018,96.096,2,Democratic Voice of Burma,National,"On 28 February 2021, in Insein (Insein Township, Yangon (North) District, Yangon Region), locals including students held a protest march against the military coup and in support of the civil disobedience movement. The Myanmar police intervened and fired shots using either rubber bullets or live rounds, tear gas and dispersed protesters. Some protesters were also injured (no additional information about severity of injuries) and several young people were arrested. [size=no report]",0,1618489297,MMR
7740892,104,MMR12813,12813,28-Feb-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Mandalay,Myingyan,Myingyan,Myingyan,21.46,95.3884,1,Eleven Media Group,National,"On 28 February 2021, in Myingyan town (Myingyan township, Myingyan division, Mandalay region), locals held a protest against the Myanmar military coup and in support of the civil disobedience movement. [size=no report]",0,1615331305,MMR
7740902,104,MMR12818,12818,28-Feb-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Mon,Thaton,Thaton,Thaton,16.9187,97.37,1,Independent Mon News Agency,Subnational,"On 28 February 2021, in Thaton town (Thaton Township, Thaton District, Mon State), locals protested against the Myanmar military coup and in support of the civil disobedience movement. [size=no report]",0,1615331305,MMR
7740903,104,MMR12626,12626,28-Feb-21,2021,1,Protests,Protest with intervention,Protesters (Myanmar),,6,Military Forces of Myanmar (2021-),Police Forces of Myanmar (2021-),1,16,Southeast Asia,Myanmar,Mon,Mawlamyine,Thanbyuzayat,Thanbyuzayat,15.9689,97.7274,1,Independent Mon News Agency,Subnational,"On 28 February 2021, in Thanbyuzayat town (Thanbyuzayat Township, Mawlamyine District, Mon State), locals protested against the Myanmar military coup and in support of the civil disobedience movement. The Myanmar military and police dispersed protesters with three stun grenades. Two protesters were also arrested. [size=no report]",0,1615331305,MMR
7740904,104,MMR12804,12804,28-Feb-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Mon,Thaton,Bilin,Bilin,17.2178,97.2305,1,Independent Mon News Agency,Subnational,"On 28 February 2021, in Bilin town (Bilin Township, Thaton District, Mon State), locals protested against the Myanmar military coup and in support of the civil disobedience movement. [size=no report]",0,1615331305,MMR
7740905,104,MMR12808,12808,28-Feb-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),,6,,,0,60,Southeast Asia,Myanmar,Mon,Mawlamyine,Thanbyuzayat,Kyaikkhami,16.08,97.5675,1,Independent Mon News Agency,Subnational,"On 28 February 2021, in Kyaikkhami town (Kyaikkhami Township, Mawlamyine District, Mon State), locals protested against the Myanmar military coup and in support of the civil disobedience movement. [size=no report]",0,1618489298,MMR
7740658,104,MMR13038,13038,28-Feb-21,2021,1,Protests,Peaceful protest,Protesters (Myanmar),Teachers (Myanmar); Buddhist Group (Myanmar); Government of Myanmar (2016-),6,,,0,60,Southeast Asia,Myanmar,Bago-West,Thayarwady,Monyo,Monyo,17.9862,95.4992,1,Democratic Voice of Burma,National,"On 28 February 2021, in Monyo town (Monyo Township, Thayarwady District, Bagon Region), thousands of locals including teachers, monks and civil servants held a protest against the Myanmar military coup and in support of the civil disobedience movement. [size=thousands]",0,1618489300,MMR
7740917,104,MMR12588,12588,28-Feb-21,2021,1,Protests,Protest with intervention,Protesters (Myanmar),Teachers (Myanmar),6,Police Forces of Myanmar (2021-),,1,16,Southeast Asia,Myanmar,Kayin,Kawkareik,Kawkareik,Kawkareik,16.5555,98.24,1,Karen Information Center News,Subnational,"On 28 February 2021, in Kawkareik town, Kawkareik Township (Kawkareik District, Kayin State), locals held a protest against the Myanmar military coup and in support of the civil disobedience movement. Police attempted to disperse the crowd and arrested 11 protesters (including 2 teachers). As police took them away to a truck, protesters demanded the release of the two teachers. Police then fired water cannons, tear gas and reportedly fired shots into the crowd and arrested more people. It was not clear if rubber bullets or live rounds were used. [size=no report]",0,1615331305,MMR
7740662,104,MMR12638,12638,28-Feb-21,2021,1,Protests,Protest with intervention,Protesters (Myanmar),,6,Military Forces of Myanmar (2021-),Police Forces of Myanmar (2021-),1,16,Southeast Asia,Myanmar,Mon,Mawlamyine,Ye,Ye,15.2465,97.8551,1,Democratic Voice of Burma,National,"On 28 February 2021, in Ye town (Ye Township, Mawlamyine District, Mon State), about 20,000 locals held a protest march against the Myanmar military coup and in support of the civil disobedience movement. The Myanmar military and police shot at protesters with guns with rubber or live bullets, and one protester was injured (no additional info about severity of injuries). Protesters were also fired water cannons. [size=about 20,000]",0,1615331304,MMR
7740920,104,MMR12570,12570,28-Feb-21,2021,1,Violence against civilians,Attack,Military Forces of Myanmar (2021-),Police Forces of Myanmar (2021-),1,Civilians (Myanmar),Journalists (Myanmar); Prisoners (Myanmar),7,17,Southeast Asia,Myanmar,Kachin,Myitkyina,Myitkyina,Myitkyina,25.3832,97.3963,1,Mizzima,National,"On 28 February 2021, in Myitkyina city (Myitkyina township, Myitkyina District, Kachin state), security forces, reportedly a combined forces of the Myanmar military and police, detained and beat up a journalist.",0,1615331305,MMR
